16699608,20170104
13427202,20170104
603303,20170110
7779403,20170107
7779403,20170108
4506998,20170108
4506998,20170105
11683098,20170105
8410692,20170107
15586793,20170103
2762894,20170109
19490488,20170102
6666588,20170108
3394183,20170109
10570283,20170106
10570283,20170103
17746384,20170103
14473978,20170104
1650078,20170110
1650078,20170102
18377673,20170102
5553773,20170108
12729874,20170105
12729874,20170106
9457468,20170106
9457468,20170103
16633569,20170103
13361163,20170104
537263,20170110
7713364,20170107
4440958,20170109
11617059,20170105
11617059,20170107
8344653,20170107
15520754,20170104
2696854,20170109
19424448,20170102
19424448,20170108
6600549,20170108
3328143,20170109
10504244,20170106
10504244,20170103
17680344,20170103
14407938,20170104
1584039,20170110
18311633,20170102
18311633,20170108
5487734,20170108
5487734,20170105
12663834,20170105
9391429,20170106
16567529,20170103
16567529,20170105
13295123,20170105
471224,20170110
7647324,20170107
7647324,20170109
4374919,20170109
4374919,20170105
11551019,20170105
8278614,20170107
8278614,20170104
15454714,20170104
15454714,20170109
2630815,20170109
19358409,20170102
6534509,20170108
6534509,20170109
3262104,20170109
10438204,20170106
17614305,20170103
14341899,20170104
14341899,20170110
1518000,20170110
18245594,20170102
5421694,20170108
5421694,20170108
12597795,20170105
12597795,20170106
9325389,20170106
9325389,20170103
16501490,20170103
13229084,20170105
405184,20170110
7581285,20170107
4308879,20170109
4308879,20170105
11484980,20170105
8212574,20170107
8212574,20170104
15388675,20170104
2564775,20170109
2564775,20170102
19292369,20170102
6468470,20170108
3196064,20170109
10372165,20170106
17548265,20170103
17548265,20170104
14275860,20170104
14275860,20170110
1451960,20170110
18179554,20170102
18179554,20170108
5355655,20170108
12531755,20170105
12531755,20170106
9259350,20170106
16435450,20170103
13163044,20170105
339145,20170110
7515246,20170107
4242840,20170109
11418940,20170105
11418940,20170107
8146535,20170107
8146535,20170104
15322635,20170104
15322635,20170109
2498736,20170109
2498736,20170102
19226330,20170102
19226330,20170108
6402431,20170108
6402431,20170109
3130025,20170109
10306125,20170106
17482226,20170103
14209820,20170104
1385921,20170110
1385921,20170102
18113515,20170102
5289615,20170108
5289615,20170105
12465716,20170105
9193310,20170106
9193310,20170103
16369411,20170103
13097005,20170105
13097005,20170110
273106,20170110
7449206,20170107
7449206,20170109
4176800,20170109
11352901,20170105
8080495,20170107
15256596,20170104
2432696,20170109
19160291,20170102
6336391,20170108
3063985,20170109
10240086,20170106
10240086,20170103
17416186,20170103
14143781,20170104
1319881,20170110
18047475,20170102
18047475,20170108
5223576,20170108
12399677,20170105
12399677,20170106
9127271,20170106
9127271,20170103
16303371,20170103
16303371,20170105
13030966,20170105
13030966,20170110
207066,20170110
7383167,20170107
4110761,20170109
11286861,20170105
11286861,20170107
8014456,20170107
8014456,20170104
15190556,20170104
2366657,20170109
19094251,20170102
6270352,20170108
6270352,20170109
2997946,20170109
2997946,20170106
10174046,20170106
10174046,20170103
17350147,20170103
14077741,20170104
1253842,20170110
17981436,20170102
5157537,20170108
5157537,20170105
12333637,20170105
9061231,20170106
16237332,20170103
12964926,20170105
12964926,20170110
141027,20170110
7317127,20170107
4044721,20170109
11220822,20170105
11220822,20170107
7948416,20170107
7948416,20170104
15124517,20170104
2300617,20170109
2300617,20170102
19028212,20170102
6204312,20170108
2931906,20170109
2931906,20170106
10108007,20170106
17284107,20170103
14011702,20170104
1187802,20170110
17915397,20170102
5091497,20170108
12267598,20170105
8995192,20170106
16171292,20170103
16171292,20170105
12898887,20170105
12898887,20170110
74987,20170110
7251088,20170107
7251088,20170109
3978682,20170109
11154783,20170105
11154783,20170107
7882377,20170107
15058477,20170104
15058477,20170109
2234578,20170109
18962172,20170102
6138273,20170108
6138273,20170109
2865867,20170109
10041967,20170106
10041967,20170103
17218068,20170103
13945662,20170104
13945662,20170110
1121763,20170110
1121763,20170102
17849357,20170102
17849357,20170108
5025458,20170108
12201558,20170105
12201558,20170106
8929152,20170106
16105253,20170103
12832847,20170105
8948,20170110
8948,20170107
7185048,20170107
7185048,20170109
3912643,20170109
11088743,20170106
11088743,20170107
7816337,20170107
14992438,20170104
2168538,20170110
18896133,20170102
18896133,20170108
6072233,20170108
6072233,20170109
2799827,20170109
2799827,20170106
9975928,20170106
9975928,20170103
17152029,20170103
17152029,20170104
13879623,20170104
1055723,20170110
1055723,20170107
8231824,20170107
8231824,20170108
4959418,20170108
12135519,20170105
8863113,20170107
16039213,20170103
3215314,20170109
3215314,20170102
19942908,20170102
19942908,20170107
7119009,20170107
3846603,20170109
11022704,20170106
18198804,20170102
18198804,20170104
14926398,20170104
2102499,20170110
2102499,20170102
18830093,20170102
18830093,20170108
6006194,20170108
13182294,20170105
13182294,20170106
9909889,20170106
17085989,20170103
17085989,20170104
13813583,20170104
13813583,20170110
989684,20170110
8165784,20170107
4893379,20170108
4893379,20170105
12069479,20170105
12069479,20170107
8797073,20170107
15973174,20170103
3149275,20170109
19876869,20170102
7052969,20170107
7052969,20170109
3780564,20170109
3780564,20170106
10956664,20170106
18132765,20170102
13747544,20170104
923644,20170110
923644,20170107
8099745,20170107
4827339,20170108
12003440,20170105
8731034,20170107
8731034,20170103
15907135,20170103
3083235,20170109
19810829,20170102
19810829,20170107
6986930,20170107
3714524,20170109
3714524,20170106
10890625,20170106
18066725,20170102
14794319,20170104
1970420,20170110
1970420,20170102
18698014,20170102
13050215,20170105
9777810,20170106
9777810,20170103
16953910,20170103
16953910,20170104
13681504,20170104
857605,20170110
857605,20170107
8033706,20170107
4761300,20170108
4761300,20170105
11937400,20170105
8664995,20170107
15841095,20170103
3017196,20170109
19744790,20170102
6920890,20170107
3648485,20170109
3648485,20170106
10824585,20170106
10824585,20170102
18000686,20170102
14728280,20170104
14728280,20170110
1904381,20170110
18631975,20170102
18631975,20170108
5808075,20170108
12984176,20170105
9711770,20170106
9711770,20170103
16887871,20170103
13615465,20170104
791566,20170110
791566,20170107
7967666,20170107
7967666,20170108
4695260,20170108
4695260,20170105
11871361,20170105
8598955,20170107
8598955,20170103
15775056,20170103
15775056,20170109
2951156,20170109
19678750,20170102
6854851,20170107
3582445,20170109
3582445,20170106
10758546,20170106
17934646,20170102
17934646,20170104
14662241,20170104
1838341,20170110
1838341,20170102
18565935,20170102
18565935,20170108
5742036,20170108
5742036,20170106
9645731,20170106
13549426,20170104
13549426,20170110
725526,20170110
725526,20170107
7901627,20170107
4629221,20170108
11805321,20170105
11805321,20170107
8532916,20170107
8532916,20170103
15709016,20170103
15709016,20170109
2885117,20170109
2885117,20170102
19612711,20170102
19612711,20170107
6788812,20170107
6788812,20170109
3516406,20170109
10692506,20170106
17868607,20170102
17868607,20170104
14596201,20170104
1772302,20170110
1772302,20170102
18499896,20170102
18499896,20170108
5675996,20170108
12852097,20170105
9579691,20170106
9579691,20170103
16755792,20170103
16755792,20170104
13483386,20170104
659487,20170110
659487,20170107
7835587,20170107
7835587,20170108
4563181,20170108
4563181,20170105
11739282,20170105
11739282,20170107
8466876,20170107
8466876,20170103
15642977,20170103
2819077,20170109
2819077,20170102
19546672,20170102
6722772,20170107
3450366,20170109
3450366,20170106
10626467,20170106
17802567,20170102
17802567,20170104
14530162,20170104
1706262,20170110
18433856,20170102
18433856,20170108
5609957,20170108
5609957,20170105
12786058,20170105
12786058,20170103
16689752,20170103
16689752,20170104
13417347,20170104
593447,20170110
593447,20170107
7769548,20170107
7769548,20170108
4497142,20170108
11673242,20170105
8400837,20170107
15576937,20170103
15576937,20170109
2753038,20170109
2753038,20170102
19480632,20170102
19480632,20170108
6656733,20170108
3384327,20170109
10560427,20170106
17736528,20170103
14464122,20170104
1640223,20170110
18367817,20170102
18367817,20170108
5543918,20170108
12720018,20170105
9447612,20170106
9447612,20170103
16623713,20170103
16623713,20170104
13351307,20170104
13351307,20170110
527408,20170110
527408,20170107
7703508,20170107
7703508,20170109
4431102,20170109
11607203,20170105
11607203,20170107
8334797,20170107
15510898,20170104
15510898,20170109
2686998,20170109
19414593,20170102
6590693,20170108
3318287,20170109
3318287,20170106
10494388,20170106
17670488,20170103
14398083,20170104
1574183,20170110
1574183,20170102
18301778,20170102
5477878,20170108
5477878,20170105
12653979,20170105
9381573,20170106
16557673,20170103
13285268,20170105
461368,20170110
7637469,20170107
7637469,20170109
4365063,20170109
4365063,20170105
11541164,20170105
11541164,20170107
8268758,20170107
8268758,20170104
15444858,20170104
15444858,20170109
2620959,20170109
19348553,20170102
6524654,20170108
3252248,20170109
10428348,20170106
17604449,20170103
17604449,20170104
14332043,20170104
1508144,20170110
1508144,20170102
18235738,20170102
18235738,20170108
5411839,20170108
12587939,20170105
9315533,20170106
16491634,20170103
13219228,20170105
13219228,20170110
395329,20170110
395329,20170107
7571429,20170107
4299024,20170109
11475124,20170105
11475124,20170107
8202718,20170107
15378819,20170104
15378819,20170109
2554919,20170109
2554919,20170102
19282514,20170102
19282514,20170108
6458614,20170108
3186208,20170109
10362309,20170106
17538410,20170103
14266004,20170104
1442104,20170110
1442104,20170102
18169699,20170102
18169699,20170108
5345799,20170108
5345799,20170105
12521900,20170105
12521900,20170106
9249494,20170106
16425594,20170103
13153189,20170105
329289,20170110
329289,20170107
7505390,20170107
7505390,20170109
4232984,20170109
4232984,20170105
11409085,20170105
11409085,20170107
8136679,20170107
8136679,20170104
15312779,20170104
2488880,20170109
2488880,20170102
19216474,20170102
19216474,20170108
6392575,20170108
3120169,20170109
10296270,20170106
10296270,20170103
17472370,20170103
14199964,20170104
14199964,20170110
1376065,20170110
1376065,20170102
18103659,20170102
5279760,20170108
5279760,20170105
12455860,20170105
12455860,20170106
9183454,20170106
16359555,20170103
13087149,20170105
13087149,20170110
263250,20170110
7439350,20170107
4166945,20170109
11343045,20170105
8070639,20170107
8070639,20170104
15246740,20170104
2422841,20170109
2422841,20170102
19150435,20170102
19150435,20170108
6326535,20170108
3054130,20170109
10230230,20170106
10230230,20170103
17406331,20170103
17406331,20170104
14133925,20170104
14133925,20170110
1310025,20170110
1310025,20170102
18037620,20170102
5213720,20170108
12389821,20170105
9117415,20170106
16293516,20170103
16293516,20170105
13021110,20170105
197210,20170110
197210,20170107
7373311,20170107
7373311,20170109
4100905,20170109
11277006,20170105
8004600,20170107
15180701,20170104
2356801,20170109
19084395,20170102
19084395,20170108
6260496,20170108
6260496,20170109
2988090,20170109
2988090,20170106
10164191,20170106
17340291,20170103
14067885,20170104
1243986,20170110
1243986,20170102
17971580,20170102
17971580,20170108
5147681,20170108
12323781,20170105
9051376,20170106
16227476,20170103
16227476,20170105
12955070,20170105
12955070,20170110
131171,20170110
7307271,20170107
4034866,20170109
11210966,20170105
11210966,20170107
7938561,20170107
7938561,20170104
15114661,20170104
2290762,20170109
19018356,20170102
19018356,20170108
6194456,20170108
2922051,20170109
2922051,20170106
10098151,20170106
17274252,20170103
17274252,20170104
14001846,20170104
1177947,20170110
17905541,20170102
17905541,20170108
5081641,20170108
12257742,20170105
12257742,20170106
8985336,20170106
16161437,20170103
16161437,20170105
12889031,20170105
65131,20170110
65131,20170107
7241232,20170107
3968826,20170109
3968826,20170105
11144927,20170105
7872521,20170107
7872521,20170104
15048622,20170104
15048622,20170109
2224722,20170109
18952316,20170102
6128417,20170108
2856011,20170109
10032112,20170106
10032112,20170103
17208212,20170103
13935807,20170104
13935807,20170110
1111907,20170110
17839501,20170102
5015602,20170108
5015602,20170105
12191702,20170105
8919297,20170106
16095397,20170103
16095397,20170105
12822991,20170105
19999092,20170102
7175193,20170107
3902787,20170109
3902787,20170106
11078887,20170106
7806482,20170107
7806482,20170104
14982582,20170104
14982582,20170110
2158683,20170110
2158683,20170102
18886277,20170102
6062377,20170108
2789972,20170109
2789972,20170106
9966072,20170106
17142173,20170103
17142173,20170104
13869767,20170104
13869767,20170110
1045868,20170110
17773462,20170103
17773462,20170108
4949562,20170108
4949562,20170105
12125663,20170105
8853257,20170107
16029358,20170103
16029358,20170105
12756952,20170105
12756952,20170102
19933053,20170102
19933053,20170107
7109153,20170107
7109153,20170109
3836747,20170109
11012848,20170106
7740442,20170107
7740442,20170104
14916543,20170104
14916543,20170110
2092643,20170110
2092643,20170102
18820237,20170102
5996338,20170108
5996338,20170109
2723932,20170109
2723932,20170106
9900033,20170106
9900033,20170103
17076133,20170103
13803728,20170104
13803728,20170110
979828,20170110
17707422,20170103
4883523,20170108
12059623,20170105
12059623,20170107
8787218,20170107
15963318,20170103
12690913,20170105
19867013,20170102
7043114,20170107
3770708,20170109
3770708,20170106
10946808,20170106
10946808,20170107
7674403,20170107
14850503,20170104
2026604,20170110
18754198,20170102
5930299,20170108
2657893,20170109
9833993,20170106
17010094,20170103
17010094,20170104
13737688,20170104
13737688,20170110
913789,20170110
17641383,20170103
4817483,20170108
11993584,20170105
8721178,20170107
15897279,20170103
12624873,20170105
12624873,20170102
19800974,20170102
6977074,20170107
6977074,20170109
3704668,20170109
3704668,20170106
10880769,20170106
7608363,20170107
7608363,20170104
14784464,20170104
14784464,20170110
1960564,20170110
1960564,20170102
18688159,20170102
18688159,20170108
5864259,20170108
5864259,20170109
2591853,20170109
2591853,20170106
9767954,20170106
16944054,20170103
13671649,20170104
13671649,20170110
847749,20170110
847749,20170103
17575343,20170103
17575343,20170108
4751444,20170108
4751444,20170105
11927545,20170105
8655139,20170107
8655139,20170103
15831239,20170103
15831239,20170105
12558834,20170105
12558834,20170102
19734934,20170102
6911035,20170107
6911035,20170109
3638629,20170109
10814729,20170106
7542324,20170107
14718424,20170104
14718424,20170110
1894525,20170110
1894525,20170102
18622119,20170102
5798220,20170108
2525814,20170109
9701914,20170106
9701914,20170103
16878015,20170103
16878015,20170104
13605609,20170104
781710,20170110
17509304,20170103
17509304,20170108
4685405,20170108
4685405,20170105
11861505,20170105
11861505,20170107
8589099,20170107
15765200,20170103
12492794,20170105
12492794,20170102
19668895,20170102
19668895,20170107
6844995,20170107
6844995,20170109
3572589,20170109
3572589,20170106
10748690,20170106
7476284,20170107
7476284,20170104
14652385,20170104
1828485,20170110
18556080,20170102
5732180,20170108
2459774,20170109
2459774,20170106
9635875,20170106
16811976,20170103
13539570,20170104
13539570,20170110
715670,20170110
715670,20170103
17443265,20170103
4619365,20170108
4619365,20170105
11795466,20170105
8523060,20170107
8523060,20170103
15699160,20170103
15699160,20170105
12426755,20170105
19602855,20170102
19602855,20170107
6778956,20170107
3506550,20170109
3506550,20170106
10682651,20170106
10682651,20170107
7410245,20170107
14586345,20170104
1762446,20170110
1762446,20170102
18490040,20170102
5666141,20170108
2393735,20170109
2393735,20170106
9569836,20170106
16745936,20170103
13473530,20170104
649631,20170110
17377225,20170103
17377225,20170108
4553326,20170108
11729426,20170105
8457020,20170107
8457020,20170103
15633121,20170103
15633121,20170105
12360715,20170105
19536816,20170102
19536816,20170107
6712916,20170107
3440511,20170109
3440511,20170106
10616611,20170106
10616611,20170107
7344205,20170107
7344205,20170104
14520306,20170104
14520306,20170110
1696406,20170110
18424001,20170102
5600101,20170108
5600101,20170109
2327696,20170109
9503796,20170106
9503796,20170103
16679897,20170103
13407491,20170104
583591,20170110
17311186,20170103
17311186,20170108
4487286,20170108
4487286,20170105
11663387,20170105
8390981,20170107
15567082,20170103
12294676,20170105
19470776,20170102
19470776,20170108
6646877,20170108
3374471,20170109
10550572,20170106
7278166,20170107
14454266,20170104
14454266,20170110
1630367,20170110
1630367,20170102
18357961,20170102
5534062,20170108
5534062,20170109
2261656,20170109
2261656,20170106
9437757,20170106
9437757,20170103
16613857,20170103
13341451,20170104
517552,20170110
17245146,20170103
17245146,20170109
4421247,20170109
11597347,20170105
11597347,20170107
8324942,20170107
8324942,20170104
15501042,20170104
12228636,20170105
19404737,20170102
6580837,20170108
6580837,20170109
3308432,20170109
10484532,20170106
10484532,20170107
7212126,20170107
7212126,20170104
14388227,20170104
14388227,20170110
1564328,20170110
1564328,20170102
18291922,20170102
5468022,20170108
2195617,20170110
9371717,20170106
16547818,20170103
16547818,20170105
13275412,20170105
13275412,20170110
451512,20170110
451512,20170103
17179107,20170103
17179107,20170109
4355207,20170109
11531308,20170105
11531308,20170107
8258902,20170107
15435003,20170104
12162597,20170105
12162597,20170102
19338697,20170102
19338697,20170108
6514798,20170108
6514798,20170109
3242392,20170109
10418493,20170106
10418493,20170107
7146087,20170107
14322188,20170104
14322188,20170110
1498288,20170110
18225882,20170102
5401983,20170108
5401983,20170110
2129577,20170110
9305678,20170106
9305678,20170103
16481778,20170103
16481778,20170105
13209372,20170105
385473,20170110
17113067,20170103
4289168,20170109
11465268,20170105
8192863,20170107
15368963,20170104
12096557,20170105
12096557,20170102
19272658,20170102
19272658,20170108
6448758,20170108
3176353,20170109
3176353,20170106
10352453,20170106
7080048,20170107
14256148,20170104
14256148,20170110
1432249,20170110
1432249,20170102
18159843,20170102
5335943,20170108
5335943,20170110
2063538,20170110
2063538,20170106
9239638,20170106
9239638,20170103
16415739,20170103
13143333,20170105
319434,20170110
17047028,20170103
17047028,20170109
4223128,20170109
11399229,20170105
8126823,20170107
8126823,20170104
15302924,20170104
15302924,20170105
12030518,20170105
12030518,20170102
19206618,20170102
19206618,20170108
6382719,20170108
3110313,20170109
3110313,20170106
10286414,20170106
10286414,20170107
7014008,20170107
7014008,20170104
14190109,20170104
14190109,20170110
1366209,20170110
1366209,20170102
18093803,20170102
5269904,20170108
5269904,20170110
1997498,20170110
1997498,20170106
9173599,20170106
16349699,20170103
13077294,20170105
13077294,20170110
253394,20170110
16980988,20170103
16980988,20170109
4157089,20170109
4157089,20170105
11333189,20170105
11333189,20170107
8060784,20170107
15236884,20170104
11964478,20170105
11964478,20170102
19140579,20170102
19140579,20170108
6316680,20170108
3044274,20170109
3044274,20170106
10220374,20170106
10220374,20170107
6947969,20170107
14124069,20170104
1300170,20170110
1300170,20170102
18027764,20170102
18027764,20170108
5203864,20170108
1931459,20170110
1931459,20170106
9107559,20170106
16283660,20170103
13011254,20170105
13011254,20170110
187355,20170110
16914949,20170103
16914949,20170109
4091049,20170109
11267150,20170105
11267150,20170107
7994744,20170107
15170845,20170104
11898439,20170105
11898439,20170102
19074540,20170102
19074540,20170108
6250640,20170108
2978234,20170109
10154335,20170106
10154335,20170107
6881929,20170107
6881929,20170104
14058030,20170104
1234130,20170110
17961724,20170102
17961724,20170108
5137825,20170108
5137825,20170110
1865419,20170110
1865419,20170106
9041520,20170106
16217620,20170103
12945215,20170105
12945215,20170110
121315,20170110
16848909,20170103
4025010,20170109
11201110,20170105
11201110,20170107
7928705,20170107
7928705,20170104
15104805,20170104
11832400,20170105
19008500,20170102
6184601,20170108
2912195,20170109
10088295,20170106
10088295,20170107
6815890,20170107
13991990,20170104
13991990,20170110
1168091,20170110
1168091,20170102
17895685,20170102
17895685,20170108
5071786,20170108
5071786,20170110
1799380,20170110
8975480,20170106
8975480,20170103
16151581,20170103
12879175,20170105
12879175,20170110
55276,20170110
16782870,20170103
3958970,20170109
3958970,20170105
11135071,20170105
7862665,20170107
15038766,20170104
15038766,20170105
11766360,20170105
11766360,20170102
18942461,20170102
18942461,20170108
6118561,20170108
2846155,20170109
2846155,20170106
10022256,20170106
10022256,20170107
6749850,20170107
13925951,20170104
1102051,20170110
1102051,20170102
17829646,20170102
5005746,20170108
5005746,20170110
1733340,20170110
1733340,20170106
8909441,20170106
16085541,20170103
16085541,20170105
12813136,20170105
19989236,20170102
16716830,20170103
16716830,20170109
3892931,20170109
11069032,20170106
11069032,20170107
7796626,20170107
14972726,20170104
14972726,20170105
11700321,20170105
11700321,20170102
18876421,20170102
6052522,20170108
2780116,20170109
9956217,20170106
9956217,20170107
6683811,20170107
13859911,20170104
1036012,20170110
1036012,20170103
17763606,20170103
4939707,20170108
4939707,20170110
1667301,20170110
8843401,20170107
16019502,20170103
12747096,20170105
19923197,20170102
19923197,20170103
16650791,20170103
16650791,20170109
3826892,20170109
11002992,20170106
11002992,20170107
7730586,20170107
14906687,20170104
11634281,20170105
18810382,20170102
18810382,20170108
5986482,20170108
5986482,20170109
2714077,20170109
9890177,20170106
9890177,20170108
6617771,20170108
13793872,20170104
969972,20170110
17697567,20170103
17697567,20170108
4873667,20170108
1601261,20170110
1601261,20170107
8777362,20170107
15953463,20170103
15953463,20170105
12681057,20170105
19857157,20170102
16584752,20170103
3760852,20170109
3760852,20170106
10936953,20170106
7664547,20170107
7664547,20170104
14840647,20170104
14840647,20170105
11568242,20170105
18744342,20170102
18744342,20170108
5920443,20170108
5920443,20170109
2648037,20170109
2648037,20170106
9824138,20170106
6551732,20170108
6551732,20170104
13727832,20170104
903933,20170110
17631527,20170103
17631527,20170108
4807628,20170108
1535222,20170110
1535222,20170107
8711323,20170107
15887423,20170103
12615017,20170105
19791118,20170102
16518712,20170103
16518712,20170109
3694813,20170109
10870913,20170106
7598507,20170107
14774608,20170104
14774608,20170105
11502202,20170105
11502202,20170102
18678303,20170102
18678303,20170108
5854403,20170108
5854403,20170109
2581998,20170109
9758098,20170106
6485692,20170108
6485692,20170104
13661793,20170104
837893,20170110
17565488,20170103
4741588,20170108
4741588,20170110
1469183,20170110
8645283,20170107
8645283,20170103
15821384,20170103
15821384,20170105
12548978,20170105
19725078,20170102
16452673,20170103
16452673,20170109
3628773,20170109
3628773,20170106
10804874,20170106
10804874,20170107
7532468,20170107
14708569,20170104
11436163,20170105
18612263,20170102
5788364,20170108
5788364,20170109
2515958,20170109
9692059,20170106
9692059,20170108
6419653,20170108
6419653,20170104
13595753,20170104
771854,20170110
17499448,20170103
4675549,20170108
4675549,20170110
1403143,20170110
1403143,20170107
8579244,20170107
15755344,20170103
15755344,20170105
12482938,20170105
19659039,20170102
16386633,20170103
3562734,20170109
3562734,20170106
10738834,20170106
7466429,20170107
14642529,20170104
14642529,20170105
11370123,20170105
11370123,20170102
18546224,20170102
5722324,20170108
5722324,20170109
2449919,20170109
2449919,20170106
9626019,20170106
9626019,20170108
6353613,20170108
13529714,20170104
705815,20170110
705815,20170103
17433409,20170103
17433409,20170108
4609509,20170108
4609509,20170110
1337104,20170110
8513204,20170107
8513204,20170103
15689305,20170103
12416899,20170105
19592999,20170102
19592999,20170103
16320594,20170103
3496694,20170109
10672795,20170106
7400389,20170107
14576490,20170104
11304084,20170105
18480184,20170102
18480184,20170108
5656285,20170108
2383879,20170109
2383879,20170106
9559980,20170106
6287574,20170108
13463675,20170104
639775,20170110
17367369,20170103
4543470,20170108
1271064,20170110
1271064,20170107
8447165,20170107
15623265,20170103
15623265,20170105
12350859,20170105
19526960,20170102
19526960,20170103
16254554,20170103
3430655,20170109
3430655,20170106
10606755,20170106
10606755,20170107
7334350,20170107
14510450,20170104
11238044,20170105
11238044,20170102
18414145,20170102
5590245,20170108
5590245,20170109
2317840,20170109
9493940,20170106
6221535,20170108
6221535,20170104
13397635,20170104
13397635,20170110
573736,20170110
573736,20170103
17301330,20170103
4477430,20170108
1205025,20170110
8381125,20170107
15557226,20170103
12284820,20170105
19460921,20170102
16188515,20170103
16188515,20170109
3364615,20170109
3364615,20170106
10540716,20170106
10540716,20170107
7268310,20170107
7268310,20170104
14444411,20170104
11172005,20170105
11172005,20170102
18348105,20170102
5524206,20170108
5524206,20170109
2251800,20170109
2251800,20170106
9427901,20170106
6155495,20170108
13331596,20170105
13331596,20170110
507696,20170110
507696,20170103
17235290,20170103
17235290,20170109
4411391,20170109
1138985,20170110
1138985,20170107
8315086,20170107
15491186,20170104
12218781,20170105
19394881,20170102
19394881,20170103
16122475,20170103
16122475,20170109
3298576,20170109
10474676,20170106
7202271,20170107
7202271,20170104
14378371,20170104
11105965,20170106
18282066,20170102
5458167,20170108
2185761,20170110
9361861,20170106
9361861,20170108
6089456,20170108
13265556,20170105
13265556,20170110
441657,20170110
17169251,20170103
4345352,20170109
1072946,20170110
1072946,20170107
8249046,20170107
8249046,20170104
15425147,20170104
15425147,20170105
12152741,20170105
12152741,20170102
19328842,20170102
19328842,20170103
16056436,20170103
16056436,20170109
3232536,20170109
10408637,20170106
10408637,20170107
7136231,20170107
14312332,20170104
11039926,20170106
11039926,20170102
18216027,20170102
18216027,20170108
5392127,20170108
5392127,20170110
2119721,20170110
9295822,20170106
6023416,20170108
13199517,20170105
13199517,20170110
375617,20170110
375617,20170103
17103212,20170103
17103212,20170109
4279312,20170109
1006906,20170110
1006906,20170107
8183007,20170107
8183007,20170104
15359107,20170104
15359107,20170105
12086702,20170105
12086702,20170102
19262802,20170102
19262802,20170103
15990396,20170103
15990396,20170109
3166497,20170109
10342598,20170106
10342598,20170107
7070192,20170107
7070192,20170104
14246292,20170104
10973887,20170106
10973887,20170102
18149987,20170102
18149987,20170108
5326088,20170108
5326088,20170110
2053682,20170110
9229782,20170106
5957377,20170108
13133477,20170105
309578,20170110
17037172,20170103
4213273,20170109
940867,20170110
8116967,20170107
8116967,20170104
15293068,20170104
15293068,20170105
12020662,20170105
12020662,20170102
19196763,20170102
15924357,20170103
15924357,20170109
3100458,20170109
3100458,20170106
10276558,20170106
7004152,20170107
7004152,20170104
14180253,20170104
14180253,20170106
10907847,20170106
18083948,20170102
5260048,20170108
1987642,20170110
9163743,20170106
5891337,20170108
13067438,20170105
243538,20170110
